business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
U001,0200769623,WAL-MAR systems,2020-04-25 00:00:12.510073613,2020.0,1930768166.0,2020-04-10,2020-04-25,2020-04-10,NAH4,661.11,0-15
U001,0200762301,C&S WH foundation,2020-05-10 00:00:14.835523349,2020.0,1930818684.0,2020-04-25,2020-05-10,2020-04-25,NAC6,18941.51,0-15
U001,0200772670,ASSOCIAT trust,2020-04-22 00:00:12.780867265,2020.0,1930763822.0,2020-04-07,2020-04-22,2020-04-07,NAU5,62695.84,0-15
U001,0200820380,SMITH'S co,2020-05-20 00:00:12.655893720,2020.0,1930653020.0,2020-03-16,2020-05-20,2020-03-16,NAGD,10672.33,0-15
U001,0200704045,RA in,2020-04-10 00:00:14.835523349,2020.0,1930705411.0,2020-03-26,2020-04-10,2020-03-26,NAA8,71007.87,0-15
U001,0200776463,KROGE trust,2020-03-31 00:00:12.510073613,2020.0,1930655231.0,2020-03-16,2020-03-31,2020-03-16,NAA8,71609.51,0-15
U001,0200769623,WAL-MAR ,2020-05-10 00:00:12.510073613,2020.0,1930822232.0,2020-04-25,2020-05-10,2020-04-25,NAH4,1177.05,0-15
U013,0100047799,WALM corporation,2020-04-29 00:00:34.571635611,2020.0,1991840146.0,2020-03-15,2020-04-29,2020-03-15,NAVF,58838.4,31-45
U001,0200759082,INGL corporation,2020-05-21 00:00:15.106317000,2020.0,1930861938.0,2020-05-06,2020-05-21,2020-05-06,NAA8,13293.72,16-30
U001,0200794332,COST corp,2020-05-02 00:00:12.745787900,2020.0,1930789256.0,2020-04-17,2020-05-02,2020-04-17,NAAX,3107.78,0-15
U001,0200771157,WEIS systems,2020-03-19 00:00:12.662454566,2020.0,1930595879.0,2020-03-04,2020-03-19,2020-03-04,NAA8,63301.92,0-15
U001,0200750051,ALBER foundation,2020-04-14 00:00:14.835523349,2020.0,1930722983.0,2020-03-30,2020-04-14,2020-03-30,NAA8,20153.0,0-15
U001,200769623,WAL-MAR corporation,2020-05-25 00:00:12.510073613,2020.0,1930878196.0,2020-05-10,2020-05-25,2020-05-10,NAH4,8216.39,0-15
CA02,0140106408,WAL-M us,2020-03-14 00:00:08.837296986,2020.0,2960617327.0,2020-03-03,2020-03-14,2020-03-04,CA10,38353.916999999994,0-15
U001,0200707822,PUBLI trust,2020-04-14 00:00:14.835523349,2020.0,1930723625.0,2020-03-30,2020-04-14,2020-03-30,NAA8,68333.96,0-15
U001,200769623,WAL-MAR corporation,2020-05-02 00:00:12.599967794,2020.0,1930796309.0,2020-04-17,2020-05-02,2020-04-17,NAH4,32123.11,0-15
U001,0200769623,WAL-MAR corp,2020-05-11 00:00:12.510073613,2020.0,1930826728.0,2020-04-26,2020-05-11,2020-04-26,NAH4,171.06,0-15
U001,0200769623,WAL-MAR llc,2020-04-25 00:00:12.510073613,2020.0,1930768805.0,2020-04-10,2020-04-25,2020-04-10,NAH4,34656.99,0-15
CA02,0140104429,COSTCO systems,2020-04-16 00:00:08.916238785,2020.0,2960623674.0,2020-03-27,2020-04-16,2020-04-06,CA10,32641.056,0-15
U001,0200466603,SMITH'S corp,2020-04-28 00:00:14.835523349,2020.0,1930778792.0,2020-04-13,2020-04-28,2020-04-13,NAA8,100370.77,0-15
U001,0200592182,DECA llc,2020-05-24 00:00:15.007639752,2020.0,1930876736.0,2020-05-07,2020-05-24,2020-05-01,NAM4,1161.96,16-30
U001,0200769623,WAL-MAR us,2020-04-25 00:00:12.510073613,2020.0,1930773517.0,2020-04-10,2020-04-25,2020-04-10,NAH4,17281.07,0-15
U001,0200416837,DEC co,2020-05-11 00:00:08.782482172,2020.0,1930873209.0,2020-05-07,2020-05-11,2020-05-01,NAM2,9838.63,0-15
U001,0200707822,PUBLI ,2020-04-30 00:00:14.835523349,2020.0,1930781792.0,2020-04-15,2020-04-30,2020-04-15,NAA8,100920.97,0-15
U001,CCU013,KRAFT F ,2020-03-24 00:00:34.571635611,2020.0,1930685653.0,2020-03-24,2020-03-24,2020-03-24,NAX2,55654.02,31-45
U002,0200978592,PLAZA foundation,2020-04-20 00:00:12.655893720,2020.0,1990571808.0,2020-03-16,2020-04-20,2020-03-16,NAG2,115637.36,0-15
U001,0200723794,MID MO corp,2020-04-09 00:00:14.835523349,2020.0,1930690755.0,2020-03-25,2020-04-09,2020-03-25,NAA8,97848.23,0-15
U001,0200704045,RA us,2020-04-13 00:00:14.835523349,2020.0,1930717359.0,2020-03-29,2020-04-13,2020-03-29,NAA8,62835.41,0-15
U001,200696090,UNITE us,2020-04-10 00:00:14.835523349,2020.0,1930674663.0,2020-03-26,2020-04-10,2020-03-26,NAA8,1712.18,0-15
U013,0100031686,EWT-EU llc,2020-05-04 00:00:35.361124914,2020.0,1991840488.0,2020-04-04,2020-05-04,2020-04-04,NAVE,2789.35,31-45
U001,0100031704,DELHAIZE llc,2020-04-28 00:00:34.571635611,2020.0,1930778055.0,2020-04-13,2020-04-28,2020-04-13,NAA8,73542.9,31-45
U001,0200881076,ALBERT llc,2020-05-08 00:00:12.750179434,2020.0,1930821966.0,2020-04-23,2020-05-08,2020-04-23,NAA8,11703.38,0-15
U001,0200793568,SUPE in,2020-04-17 00:00:12.808274672,2020.0,1930735177.0,2020-04-02,2020-04-17,2020-04-02,NAA8,1384.72,0-15
U001,0200769623,WAL-MAR corporation,2020-04-29 00:00:12.510073613,2020.0,1930783805.0,2020-04-14,2020-04-29,2020-04-14,NAH4,1414.69,0-15
U001,0200875006,KROGER systems,2020-04-26 00:00:12.655893720,2020.0,1930778204.0,2020-04-11,2020-04-26,2020-04-11,NAA8,84691.93,0-15
U001,200769623,WAL-MAR us,2020-05-26 00:00:12.510073613,2020.0,1930885933.0,2020-05-11,2020-05-26,2020-05-11,NAH4,7850.87,0-15
U001,200769623,WAL-MAR us,2020-04-19 00:00:12.662454566,2020.0,1930731796.0,2020-04-04,2020-04-19,2020-04-04,NAH4,36016.97,0-15
U001,0200769623,WAL-MAR us,2020-03-14 00:00:12.510073613,2020.0,1930580219.0,2020-02-28,2020-03-14,2020-02-28,NAH4,1898.9,0-15
U001,0200744019,TARG systems,2020-04-01 00:00:14.925417529,2020.0,1930655149.0,2020-03-17,2020-04-01,2020-03-17,NAA8,63596.57,0-15
U001,0200759878,SA corp,2020-05-20 00:00:15.106317000,2020.0,1930746181.0,2020-04-05,2020-05-20,2020-04-05,NAWP,123800.0,16-30
U001,0200769623,WAL-MAR in,2020-05-20 00:00:12.780867265,2020.0,1930857151.0,2020-05-05,2020-05-20,2020-05-05,NAH4,38507.7,0-15
U001,0200769623,WAL-MAR systems,2020-04-05 00:00:12.659174143,2020.0,1930679094.0,2020-03-21,2020-04-05,2020-03-21,NAH4,40387.76,0-15
U001,0200020431,DEC co,2020-03-24 00:00:08.782482172,2020.0,1930599746.0,2020-03-04,2020-03-24,2020-03-01,NAM4,9111.81,0-15
CA02,0140104423,METRO  foundation,2020-03-27 00:00:07.796749482,2020.0,2960621200.0,2020-03-13,2020-03-27,2020-03-17,CA10,35856.09299999999,0-15
U001,0200769623,WAL-MAR us,2020-04-12 00:00:12.510073613,2020.0,1930710695.0,2020-03-28,2020-04-12,2020-03-28,NAH4,2921.11,0-15
U001,200661137,AFFI in,2020-04-07 00:00:14.984623879,2020.0,1930676663.0,2020-03-23,2020-04-07,2020-03-23,NAA8,14476.69,0-15
U001,CCCA02,KRAFT  trust,2020-04-02 00:00:34.551900161,2020.0,1930570710.0,2020-02-27,2020-04-02,2020-02-27,NAG2,29376.0,31-45
U001,0200712105,WALG associates,2020-04-10 00:00:14.835523349,2020.0,1930706301.0,2020-03-26,2020-04-10,2020-03-26,NAA8,35239.94,0-15
U001,0200769623,WAL-MAR associates,2020-03-26 00:00:12.510073613,2020.0,1930630742.0,2020-03-11,2020-03-26,2020-03-11,NAH4,737.42,0-15
U001,0200769623,WAL-MAR corp,2020-03-18 00:00:12.662454566,2020.0,1930585317.0,2020-03-03,2020-03-18,2020-03-03,NAH4,396.55,0-15
U001,0200769623,WAL-MAR corp,2020-04-24 00:00:12.510073613,2020.0,1930773919.0,2020-04-09,2020-04-24,2020-04-09,NAH4,1898.2,0-15
U001,0200773364,U R M  us,2020-04-11 00:00:12.510073613,2020.0,1930704551.0,2020-03-27,2020-04-11,2020-03-27,NAA8,115867.81,0-15
U001,0200974851,RESTA foundation,2020-04-22 00:00:12.926687371,2020.0,1930752977.0,2020-04-07,2020-04-22,2020-04-07,NAA8,748.72,0-15
U001,CCU002,KRFT FDS us,2020-04-28 00:00:34.571635611,2020.0,1930681828.0,2020-03-24,2020-04-28,2020-03-24,NAG2,9134.4,31-45
U001,0200769623,WAL-MAR trust,2020-04-28 00:00:12.510073613,2020.0,1930780469.0,2020-04-13,2020-04-28,2020-04-13,NAH4,3797.1,0-15
U001,0100004536,BAS ,2020-05-15 00:00:35.420331263,2020.0,1930637046.0,2020-03-11,2020-05-15,2020-03-11,NAGD,8977.85,31-45
U001,100052284,TREASURE trust,2020-04-17 00:00:35.380860363,2020.0,1930732454.0,2020-04-02,2020-04-17,2020-04-02,NAA8,461.0,31-45
U001,0200793568,SUPE corporation,2020-05-08 00:00:12.750179434,2020.0,1930810514.0,2020-04-23,2020-05-08,2020-04-23,NAA8,91618.27,0-15
U001,0200706844,WINC ,2020-04-24 00:00:14.835523349,2020.0,1930740342.0,2020-04-09,2020-04-24,2020-04-09,NAA8,4022.7,0-15
U001,0200759878,SA co,2020-05-18 00:00:15.007639752,2020.0,1930854605.0,2020-05-03,2020-05-18,2020-05-03,NAH4,14940.54,16-30
U001,0200148860,DOLLA corp,2020-05-04 00:00:07.831828847,2020.0,1930802685.0,2020-04-19,2020-05-04,2020-04-19,NAA8,76590.34,0-15
CA02,0140104409,LOB us,2020-05-14 00:00:08.837296986,2020.0,2960631830.0,2020-04-30,2020-05-14,2020-05-04,CA10,102388.265,0-15
U001,0200148860,DOLLA foundation,2020-05-17 00:00:07.741934668,2020.0,1930638622.0,2020-03-13,2020-05-17,2020-03-13,NAGD,28573.21,0-15
U001,0200749782,KROG systems,2020-03-27 00:00:14.835523349,2020.0,1930638516.0,2020-03-12,2020-03-27,2020-03-12,NAA8,124116.13,0-15
U001,200794332,COST trust,2020-05-22 00:00:12.655893720,2020.0,1930662123.0,2020-03-18,2020-05-22,2020-03-18,NAGD,50146.62,0-15
U001,0200707741,SMART &  corporation,2020-04-10 00:00:14.835523349,2020.0,1930705444.0,2020-03-26,2020-04-10,2020-03-26,NAA8,17509.76,0-15
U001,0100031704,DELHAIZE ,2020-05-12 00:00:34.571635611,2020.0,1930830149.0,2020-04-27,2020-05-12,2020-04-27,NAA8,61566.66,31-45
U001,200719839,ASSOCI ,2020-04-04 00:00:14.925417529,2020.0,1930671737.0,2020-03-20,2020-04-04,2020-03-20,NAA8,47672.4,0-15
U001,0200779051,AFFILI systems,2020-04-14 00:00:12.510073613,2020.0,1930723033.0,2020-03-30,2020-04-14,2020-03-30,NAA8,36869.7,0-15
U001,0200794332,COST us,2020-05-14 00:00:12.655893720,2020.0,1930838003.0,2020-04-29,2020-05-14,2020-04-29,NAAX,15526.7,0-15
U001,0200769623,WAL-MAR in,2020-05-13 00:00:12.510073613,2020.0,1930829783.0,2020-04-28,2020-05-13,2020-04-28,NAH4,9208.77,0-15
U001,0200794332,COST foundation,2020-04-22 00:00:12.926687371,2020.0,1930758987.0,2020-04-07,2020-04-22,2020-04-07,NAAX,13765.6,0-15
U001,200772670,ASSOCIAT associates,2020-04-09 00:00:12.510073613,2020.0,1930704501.0,2020-03-25,2020-04-09,2020-03-25,NAU5,66415.22,0-15
U001,0200418007,AM in,2020-04-17 00:00:08.782482172,2020.0,1930731271.0,2020-04-02,2020-04-17,2020-04-02,NAA8,67429.17,0-15
U001,0200726979,BJ'S  ,2020-03-22 00:00:15.106317000,2020.0,1930616885.0,2020-03-07,2020-03-22,2020-03-07,NAA8,1135.71,16-30
U001,0200416837,DEC corporation,2020-05-24 00:00:08.782482172,2020.0,1930857289.0,2020-05-05,2020-05-24,2020-05-01,NAM4,299.04,0-15
U001,0200723794,MID MO ,2020-05-11 00:00:14.835523349,2020.0,1930828286.0,2020-04-26,2020-05-11,2020-04-26,NAA8,78279.52,0-15
U001,0200705742,DOT foundation,2020-04-08 00:00:15.200602715,2020.0,1930604970.0,2020-03-05,2020-04-08,2020-03-05,NAAW,61744.25,16-30
CA02,0140104409,LOB systems,2020-03-28 00:00:07.796749482,2020.0,2960618879.0,2020-03-10,2020-03-28,2020-03-18,CA10,5047.007,0-15
U001,0200706844,WINC co,2020-03-21 00:00:15.106317000,2020.0,1930619831.0,2020-03-06,2020-03-21,2020-03-06,NAA8,28224.39,16-30
U001,0200769623,WAL-MAR in,2020-03-28 00:00:12.510073613,2020.0,1930645542.0,2020-03-13,2020-03-28,2020-03-13,NAH4,5151.33,0-15
U001,0200769623,WAL-MAR corporation,2020-04-30 00:00:12.510073613,2020.0,1930791182.0,2020-04-15,2020-04-30,2020-04-15,NAH4,41523.81,0-15
U001,0200418007,AM associates,2020-05-05 00:00:07.891035197,2020.0,1930802303.0,2020-04-20,2020-05-05,2020-04-20,NAA8,8510.28,0-15
U001,0100031704,DELHAIZE trust,2020-06-19 00:00:34.571635611,2020.0,1930785539.0,2020-04-15,2020-06-19,2020-04-15,NAGD,35677.44,31-45
U001,0200769623,WAL-MAR in,2020-05-14 00:00:12.510073613,2020.0,1930830752.0,2020-04-29,2020-05-14,2020-04-29,NAH4,51014.88,0-15
U001,0200762301,C&S WH corporation,2020-05-06 00:00:14.984623879,2020.0,1930802379.0,2020-04-21,2020-05-06,2020-04-21,NAC6,1011.54,0-15
U001,0200974851,RESTA corporation,2020-04-15 00:00:12.655893720,2020.0,1930708336.0,2020-03-26,2020-04-15,2020-03-26,NAD1,557.41,0-15
CA02,0140104423,METRO  ,2020-04-07 00:00:07.945850012,2020.0,2960624106.0,2020-03-25,2020-04-07,2020-03-28,CA10,167168.19,0-15
U001,0200769623,WAL-MAR ,2020-04-26 00:00:12.510073613,2020.0,1930780947.0,2020-04-11,2020-04-26,2020-04-11,NAH4,7909.57,0-15
U001,0200794332,COST in,2020-04-05 00:00:12.804994249,2020.0,1930682299.0,2020-03-21,2020-04-05,2020-03-21,NAAX,56700.4,0-15
U001,0200769623,WAL-MAR systems,2020-03-21 00:00:12.780867265,2020.0,1930606537.0,2020-03-06,2020-03-21,2020-03-06,NAH4,17660.16,0-15
U001,0200769623,WAL-MAR in,2020-03-31 00:00:12.510073613,2020.0,1930651360.0,2020-03-16,2020-03-31,2020-03-16,NAH4,1356.55,0-15
U001,0200769623,WAL-MAR trust,2020-04-13 00:00:12.510073613,2020.0,1930717465.0,2020-03-29,2020-04-13,2020-03-29,NAH4,21626.27,0-15
U013,0100050556,Progres corporation,2020-03-17 00:00:35.380860363,2020.0,1991838694.0,2020-03-02,2020-03-17,2020-03-02,NAVD,6688.9,31-45
U001,0200743996,STATER  trust,2020-04-10 00:00:14.835523349,2020.0,1930705119.0,2020-03-26,2020-04-10,2020-03-26,NAA8,94022.12,0-15
U001,0200974851,RESTA us,2020-04-02 00:00:12.745787900,2020.0,1930668408.0,2020-03-18,2020-04-02,2020-03-18,NAA8,1458.07,0-15
U001,0200739006,AL trust,2020-05-13 00:00:14.835523349,2020.0,1930825991.0,2020-04-28,2020-05-13,2020-04-28,NAA8,21300.0,0-15
U001,0200769623,WAL-MAR foundation,2020-03-31 00:00:12.510073613,2020.0,1930653051.0,2020-03-16,2020-03-31,2020-03-16,NAH4,21195.66,0-15
U001,0200769623,WAL-MAR co,2020-04-14 00:00:12.510073613,2020.0,1930718332.0,2020-03-30,2020-04-14,2020-03-30,NAH4,1012.15,0-15
U001,0200776463,KROGE systems,2020-03-20 00:00:12.780867265,2020.0,1930605618.0,2020-03-05,2020-03-20,2020-03-05,NAA8,18634.83,0-15
U001,0200769369,DI us,2020-05-07 00:00:12.659174143,2020.0,1930805999.0,2020-04-22,2020-05-07,2020-04-22,NAA8,15651.48,0-15
U001,0200769623,WAL-MAR corp,2020-04-19 00:00:12.662454566,2020.0,1930748523.0,2020-04-04,2020-04-19,2020-04-04,NAH4,12240.48,0-15
U001,0200020431,DEC associates,2020-05-24 00:00:08.782482172,2020.0,1930860529.0,2020-05-05,2020-05-24,2020-05-01,NAM4,2744.3,0-15
U001,CCU013,KRAFT F llc,2020-02-29 00:00:34.571635611,2020.0,1930584238.0,2020-02-29,2020-02-29,2020-02-29,NAX2,10044.0,31-45
U001,0200794332,COST foundation,2020-05-05 00:00:12.804994249,2020.0,1930794665.0,2020-04-20,2020-05-05,2020-04-20,NAAX,40455.53,0-15
U001,0200353024,DECA associates,2020-05-11 00:00:08.782482172,2020.0,1930876634.0,2020-05-07,2020-05-11,2020-05-01,NAM2,10305.3,0-15
U001,0200744019,TARG corporation,2020-04-24 00:00:14.835523349,2020.0,1930767351.0,2020-04-09,2020-04-24,2020-04-09,NAA8,5429.19,0-15
U001,0200778870,C corp,2020-05-09 00:00:12.510073613,2020.0,1930822322.0,2020-04-24,2020-05-09,2020-04-24,NAA8,26676.21,0-15
U001,0200705372,FR co,2020-03-21 00:00:15.106317000,2020.0,1930604563.0,2020-03-06,2020-03-21,2020-03-06,NAA8,113792.61,16-30
U001,0200149567,RESER llc,2020-05-02 00:00:07.831828847,2020.0,1930670766.0,2020-03-18,2020-05-02,2020-03-18,NABG,9243.47,0-15
U001,0200126819,MCLANE ,2020-05-02 00:00:07.831828847,2020.0,1930797992.0,2020-04-17,2020-05-02,2020-04-17,NAA8,17615.52,0-15
CA02,0140106316,ALI ,2020-03-28 00:00:07.796749482,2020.0,2960620663.0,2020-03-14,2020-03-28,2020-03-18,CA10,9457.812,0-15
CA02,0140104234,DEALER associates,2020-04-26 00:00:07.796749482,2020.0,2960627392.0,2020-04-13,2020-04-26,2020-04-16,CA10,1963.1499999999999,0-15
U001,0200726979,BJ'S  foundation,2020-05-21 00:00:15.106317000,2020.0,1930876100.0,2020-05-06,2020-05-21,2020-05-06,NAA8,165.65,16-30
U001,0200769623,WAL-MAR corporation,2020-03-21 00:00:12.780867265,2020.0,1930611216.0,2020-03-06,2020-03-21,2020-03-06,NAH4,17532.4,0-15
U001,0200769623,WAL-MAR corp,2020-05-04 00:00:12.599967794,2020.0,1930798430.0,2020-04-19,2020-05-04,2020-04-19,NAH4,59826.22,0-15
U001,0200769623,WAL-MAR associates,2020-05-16 00:00:12.662454566,2020.0,1930843171.0,2020-05-01,2020-05-16,2020-05-01,NAH4,49226.33,0-15
U001,0200152991,JET systems,2020-05-01 00:00:07.831828847,2020.0,1930791255.0,2020-04-16,2020-05-01,2020-04-16,NAA8,606.09,0-15
U001,0200762950,HAR co,2020-04-12 00:00:14.835523349,2020.0,1930705066.0,2020-03-28,2020-04-12,2020-03-28,NAA8,149093.2,0-15
U001,0200769623,WAL-MAR ,2020-05-21 00:00:12.780867265,2020.0,1930862935.0,2020-05-06,2020-05-21,2020-05-06,NAH4,4555.68,0-15
U001,0200786288,FAMILY corp,2020-04-21 00:00:12.926687371,2020.0,1930750623.0,2020-04-06,2020-04-21,2020-04-06,NAC6,60462.88,0-15
U001,0200759878,SA systems,2020-03-24 00:00:14.835523349,2020.0,1930617224.0,2020-03-09,2020-03-24,2020-03-09,NAH4,30843.74,0-15
U001,0200508192,THIR corp,2020-03-20 00:00:14.862930757,2020.0,1930636851.0,2020-03-10,2020-03-20,2020-03-10,NA10,41500.8,0-15
U001,0200706844,WINC co,2020-04-08 00:00:14.929809064,2020.0,1930716056.0,2020-03-24,2020-04-08,2020-03-24,NAA8,20225.69,0-15
U001,0200707822,PUBLI associates,2020-04-13 00:00:14.835523349,2020.0,1930718832.0,2020-03-29,2020-04-13,2020-03-29,NAA8,120318.71,0-15
U001,200769623,WAL-MAR us,2020-05-24 00:00:12.510073613,2020.0,1930879797.0,2020-05-09,2020-05-24,2020-05-09,NAH4,10495.35,0-15
U001,0200726979,BJ'S  co,2020-04-17 00:00:15.007639752,2020.0,1930730594.0,2020-04-02,2020-04-17,2020-04-02,NAA8,162.65,16-30
U001,0200705742,DOT llc,2020-03-17 00:00:15.007639752,2020.0,1930594004.0,2020-03-02,2020-03-17,2020-03-02,NAA8,3907.09,16-30
U001,0200793513,KROGER systems,2020-05-10 00:00:12.655893720,2020.0,1930827925.0,2020-04-25,2020-05-10,2020-04-25,NAA8,126237.22,0-15
CA02,0140104429,COSTCO systems,2020-03-09 00:00:07.796749482,2020.0,2960617059.0,2020-02-27,2020-03-09,2020-02-28,CA10,8668.667,0-15
U001,0200761734,H E BUT co,2020-04-22 00:00:15.106317000,2020.0,1930759486.0,2020-04-07,2020-04-22,2020-04-07,NAA8,55532.36,16-30
U001,0200455322,PEA ,2020-04-09 00:00:14.835523349,2020.0,1930630745.0,2020-03-10,2020-04-09,2020-03-10,NAD5,60386.63,0-15
U001,0200726979,BJ'S  trust,2020-04-17 00:00:14.382594893,2020.0,1930731505.0,2020-04-02,2020-04-17,2020-04-02,NAA8,63.46,0-15
U001,0200769623,WAL-MAR systems,2020-05-09 00:00:12.510073613,2020.0,1930819452.0,2020-04-24,2020-05-09,2020-04-24,NAH4,38271.08,0-15
U001,0200965912,C&S W ,2020-03-30 00:00:12.655893720,2020.0,1930649366.0,2020-03-15,2020-03-30,2020-03-15,NAC6,56612.37,0-15
U001,0200769623,WAL-MAR associates,2020-05-17 00:00:12.662454566,2020.0,1930844287.0,2020-05-02,2020-05-17,2020-05-02,NAH4,78182.68,0-15
U001,0200759878,SA associates,2020-05-16 00:00:15.007639752,2020.0,1930844692.0,2020-05-01,2020-05-16,2020-05-01,NAH4,41273.61,16-30
U001,0200769623,WAL-MAR foundation,2020-04-09 00:00:12.510073613,2020.0,1930694305.0,2020-03-25,2020-04-09,2020-03-25,NAH4,58568.48,0-15
U001,0200729290,KROGER trust,2020-03-14 00:00:14.835523349,2020.0,1930581929.0,2020-02-28,2020-03-14,2020-02-28,NAA8,64565.93,0-15
U001,0200784454,BI MA trust,2020-04-16 00:00:12.808274672,2020.0,1930720386.0,2020-04-01,2020-04-16,2020-04-01,NAA8,38482.3,0-15
U001,200980828,BEN E in,2020-05-15 00:00:12.655893720,2020.0,1930843499.0,2020-04-30,2020-05-15,2020-04-30,NAA8,13004.2,0-15
U001,0100044010,LAND corporation,2020-04-05 00:00:35.380860363,2020.0,1930798843.0,2020-04-17,2020-04-05,2020-03-04,NA32,47839.68,31-45
CA02,0140104409,LOB corp,2020-04-26 00:00:07.796749482,2020.0,2960629210.0,2020-04-16,2020-04-26,2020-04-16,CA10,61691.049,0-15
U001,0200418007,AM llc,2020-04-07 00:00:07.891035197,2020.0,1930686448.0,2020-03-23,2020-04-07,2020-03-23,NAA8,35808.59,0-15
U001,0200723794,MID MO ,2020-04-19 00:00:15.007639752,2020.0,1930740296.0,2020-04-04,2020-04-19,2020-04-04,NAA8,56310.46,16-30
U001,0200719526,SHARP S corp,2020-05-12 00:00:14.835523349,2020.0,1930827551.0,2020-04-27,2020-05-12,2020-04-27,NAA8,7388.5,0-15
U001,0200772595,SAFEW systems,2020-03-28 00:00:12.510073613,2020.0,1930647211.0,2020-03-13,2020-03-28,2020-03-13,NAA8,70193.47,0-15
U001,0200707822,PUBLI corporation,2020-05-02 00:00:14.925417529,2020.0,1930797049.0,2020-04-17,2020-05-02,2020-04-17,NAA8,82249.85,0-15
U001,0200769623,WAL-MAR co,2020-04-29 00:00:12.510073613,2020.0,1930782750.0,2020-04-14,2020-04-29,2020-04-14,NAH4,1317.0,0-15
U001,0200407025,ALBERT systems,2020-05-01 00:00:07.831828847,2020.0,1930788122.0,2020-04-16,2020-05-01,2020-04-16,NAA8,21089.23,0-15
U001,0200769623,WAL-MAR us,2020-04-07 00:00:12.659174143,2020.0,1930687729.0,2020-03-23,2020-04-07,2020-03-23,NAH4,57274.72,0-15
U001,0200769623,WAL-MAR in,2020-04-19 00:00:12.662454566,2020.0,1930745673.0,2020-04-04,2020-04-19,2020-04-04,NAH4,776.58,0-15
U001,0200712105,WALG us,2020-05-06 00:00:15.156740281,2020.0,1930593555.0,2020-03-02,2020-05-06,2020-03-02,NAGD,3760.8,16-30
U001,0200769623,WAL-MAR foundation,2020-04-13 00:00:12.510073613,2020.0,1930717711.0,2020-03-29,2020-04-13,2020-03-29,NAH4,46305.5,0-15
U001,0200781803,JRD foundation,2020-04-09 00:00:12.510073613,2020.0,1930677128.0,2020-03-20,2020-04-09,2020-03-20,NAD1,2692.39,0-15
U001,0200772670,ASSOCIAT llc,2020-03-17 00:00:12.662454566,2020.0,1930592495.0,2020-03-02,2020-03-17,2020-03-02,NAU5,2612.48,0-15
U001,0200759878,SA associates,2020-04-22 00:00:15.106317000,2020.0,1930749097.0,2020-04-07,2020-04-22,2020-04-07,NAH4,41562.8,16-30
U001,0200784489,GE in,2020-05-15 00:00:12.655893720,2020.0,1930830098.0,2020-04-30,2020-05-15,2020-04-30,NAA8,20077.68,0-15
U001,0200769623,WAL-MAR associates,2020-04-09 00:00:12.510073613,2020.0,1930699331.0,2020-03-25,2020-04-09,2020-03-25,NAH4,3734.44,0-15
CA02,0140105686,SYSC trust,2020-04-15 00:00:08.916238785,2020.0,2960624276.0,2020-03-27,2020-04-15,2020-04-05,CA10,42439.782,0-15
U001,0200780383,MEIJ in,2020-04-21 00:00:12.780867265,2020.0,1930751774.0,2020-04-06,2020-04-21,2020-04-06,NAA8,129932.0,0-15
U001,0100031704,DELHAIZE associates,2020-03-25 00:00:35.420331263,2020.0,1930623613.0,2020-03-10,2020-03-25,2020-03-10,NAA8,18413.69,31-45
U001,0200974851,RESTA foundation,2020-04-11 00:00:12.655893720,2020.0,1930706089.0,2020-03-27,2020-04-11,2020-03-27,NAA8,256.49,0-15
U001,0200707005,KING S co,2020-03-20 00:00:15.106317000,2020.0,1930598913.0,2020-03-05,2020-03-20,2020-03-05,NAA8,135288.83,16-30
U001,0200744019,TARG systems,2020-04-09 00:00:14.835523349,2020.0,1930697995.0,2020-03-25,2020-04-09,2020-03-25,NAA8,6982.69,0-15
U001,200739006,AL corporation,2020-04-12 00:00:14.835523349,2020.0,1930711101.0,2020-03-28,2020-04-12,2020-03-28,NAA8,54519.85,0-15
U001,0200780383,MEIJ trust,2020-05-02 00:00:12.599967794,2020.0,1930580205.0,2020-02-27,2020-05-02,2020-02-27,NAGD,17135.03,0-15
U001,0200706844,WINC trust,2020-04-15 00:00:14.835523349,2020.0,1930716175.0,2020-03-31,2020-04-15,2020-03-31,NAA8,16728.75,0-15
U001,0200769623,WAL-MAR in,2020-04-20 00:00:12.780867265,2020.0,1930738377.0,2020-04-05,2020-04-20,2020-04-05,NAH4,58475.0,0-15
U001,0200722444,PERFOR corp,2020-04-03 00:00:14.925417529,2020.0,1930660350.0,2020-03-19,2020-04-03,2020-03-19,NAA8,2539.67,0-15
U001,0200712105,WALG us,2020-05-13 00:00:14.835523349,2020.0,1930833739.0,2020-04-28,2020-05-13,2020-04-28,NAA8,1495.3,0-15
U001,0200769623,WAL-MAR in,2020-03-13 00:00:12.510073613,2020.0,1930570966.0,2020-02-27,2020-03-13,2020-02-27,NAH4,15226.19,0-15
U001,0200783734,FAREW us,2020-04-14 00:00:12.510073613,2020.0,1930718658.0,2020-03-30,2020-04-14,2020-03-30,NAA8,39151.65,0-15
U001,0200769623,WAL-MAR us,2020-05-21 00:00:12.780867265,2020.0,1930866649.0,2020-05-06,2020-05-21,2020-05-06,NAH4,48525.3,0-15
U001,0200769623,WAL-MAR associates,2020-05-02 00:00:12.599967794,2020.0,1930798070.0,2020-04-17,2020-05-02,2020-04-17,NAH4,1845.06,0-15
